name,occurrence_no,diet,type,length_m,max_ma,min_ma,region,lng,lat,class,family,description,full_description
Albertadromeus,1134765,Unknown,Unknown,Unknown,83.6,72.1,Alberta,-110.682777,49.179443,Ornithischia,Thescelosauridae,"Albertadromeus is an extinct genus of orodromine thescelosaurid dinosaur known from the upper part of the Late Cretaceous Oldman Formation (middle Campanian stage) of Alberta, Canada. It contains a single species, Albertadromeus syntarsus.","Albertadromeus is a dinosaur classified under the 'Ornithischia' class and belongs to the Thescelosauridae family. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 83.6 to 72.1 million years ago. Fossils were discovered in the Alberta region at approximately latitude 49.179443 and longitude -110.682777. Description: Albertadromeus is an extinct genus of orodromine thescelosaurid dinosaur known from the upper part of the Late Cretaceous Oldman Formation (middle Campanian stage) of Alberta, Canada. It contains a single species, Albertadromeus syntarsus."
Albertonykus,796106,Unknown,Unknown,Unknown,70.6,66.0,Alberta,-112.883331,51.995834,Saurischia,Unknown,"Albertonykus (meaning ""Alberta claw"") is an alvarezsaurid dinosaur from the Maastrichtian-age (Upper Cretaceous) rocks of the Horseshoe Canyon Formation of Alberta, Canada.  It is known from forelimb and hindlimb remains from multiple individuals.","Albertonykus is a dinosaur classified under the 'Saurischia' class. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 70.6 to 66.0 million years ago. Fossils were discovered in the Alberta region at approximately latitude 51.995834 and longitude -112.883331. Description: Albertonykus (meaning ""Alberta claw"") is an alvarezsaurid dinosaur from the Maastrichtian-age (Upper Cretaceous) rocks of the Horseshoe Canyon Formation of Alberta, Canada.  It is known from forelimb and hindlimb remains from multiple individuals."
Albertosaurus,139255,carnivorous,large theropod,9.0,83.5,70.6,Alberta,-112.981903,31.124395,Saurischia,Tyrannosauridae,"Albertosaurus (; meaning ""Alberta lizard"") is a genus of large tyrannosaurid theropod dinosaur that lived in northwestern North America during the early to middle Maastrichtian age of the Late Cretaceous period, about 71 million years ago. The type species, A. sarcophagus, was apparently restricted in range to the modern-day Canadian province of Alberta, after which the genus is named, although an indeterminate species (""cf.","Albertosaurus is a dinosaur classified under the 'Saurischia' class and belongs to the Tyrannosauridae family. It was a large theropod with a carnivorous diet. The estimated maximum length was 9.0 meters. Fossil records date from 83.5 to 70.6 million years ago. Fossils were discovered in the Sonora region at approximately latitude 31.124395 and longitude -109.790428. Description: Albertosaurus (; meaning ""Alberta lizard"") is a genus of large tyrannosaurid theropod dinosaur that lived in northwestern North America during the early to middle Maastrichtian age of the Late Cretaceous period, about 71 million years ago. The type species, A. sarcophagus, was apparently restricted in range to the modern-day Canadian province of Alberta, after which the genus is named, although an indeterminate species (""cf."
Albinykus,920587,Unknown,Unknown,Unknown,86.3,83.6,Dornogov,109.35318,44.393677,Saurischia,Unknown,"Albinykus (meaning ""Albin claw"", after a term used by Mongolian shamans to describe light phenomena in the Gobi Desert) is a genus of alvarezsaurid dinosaur. Fossils have been found from Late Cretaceous-age (Santonian) Javkhlant Formation in the Gobi Desert of Mongolia.","Albinykus is a dinosaur classified under the 'Saurischia' class. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 86.3 to 83.6 million years ago. Fossils were discovered in the Dornogov region at approximately latitude 44.393677 and longitude 109.35318. Description: Albinykus (meaning ""Albin claw"", after a term used by Mongolian shamans to describe light phenomena in the Gobi Desert) is a genus of alvarezsaurid dinosaur. Fossils have been found from Late Cretaceous-age (Santonian) Javkhlant Formation in the Gobi Desert of Mongolia."
Alectrosaurus,489800,carnivorous,large theropod,5.0,93.5,89.3,Navoi,62.655315,42.117294,Saurischia,Unknown,"Alectrosaurus (; meaning ""alone lizard"") is a genus of tyrannosauroid theropod dinosaur that lived in Asia during the Late Cretaceous period, about some 96 million years ago in what is now the Iren Dabasu Formation.
It was a medium-sized, moderately-built, ground-dwelling, bipedal carnivore, estimated at 5 to 6 m (16 to 20 ft) with a body shape similar to its much larger advanced relative, Tyrannosaurus.","Alectrosaurus is a dinosaur classified under the 'Saurischia' class. It was a large theropod with a carnivorous diet. The estimated maximum length was 5.0 meters. Fossil records date from 93.5 to 89.3 million years ago. Fossils were discovered in the Navoi region at approximately latitude 42.117294 and longitude 62.655315. Description: Alectrosaurus (; meaning ""alone lizard"") is a genus of tyrannosauroid theropod dinosaur that lived in Asia during the Late Cretaceous period, about some 96 million years ago in what is now the Iren Dabasu Formation.
It was a medium-sized, moderately-built, ground-dwelling, bipedal carnivore, estimated at 5 to 6 m (16 to 20 ft) with a body shape similar to its much larger advanced relative, Tyrannosaurus."
Alioramus,831097,carnivorous,large theropod,6.0,72.1,66.0,Bayankhongor,99.0,25.729168,Saurischia,Tyrannosauridae,Alioramus (; meaning 'different branch') is a genus of tyrannosaurid theropod dinosaurs from the Late Cretaceous period of Asia. It currently contains two species.,Alioramus is a dinosaur classified under the 'Saurischia' class and belongs to the Tyrannosauridae family. It was a large theropod with a carnivorous diet. The estimated maximum length was 6.0 meters. Fossil records date from 72.1 to 66.0 million years ago. Fossils were discovered in the Bayankhongor region at approximately latitude 43.0 and longitude 99.0. Description: Alioramus (; meaning 'different branch') is a genus of tyrannosaurid theropod dinosaurs from the Late Cretaceous period of Asia. It currently contains two species.
Allosaurus,149592,carnivorous,large theropod,12.0,157.3,145.0,Wyoming,-105.963402,41.893101,Saurischia,Allosauridae,"Allosaurus () is an extinct genus of large theropod dinosaur that lived 155 to 145 million years ago during the Late Jurassic period (Kimmeridgian to late Tithonian ages). The name ""Allosaurus"" means ""different lizard"", alluding to its unique (at the time of its discovery) concave vertebrae.","Allosaurus is a dinosaur classified under the 'Saurischia' class and belongs to the Allosauridae family. It was a large theropod with a carnivorous diet. The estimated maximum length was 12.0 meters. Fossil records date from 157.3 to 145.0 million years ago. Fossils were discovered in the Wyoming region at approximately latitude 41.893055 and longitude -106.00222. Description: Allosaurus () is an extinct genus of large theropod dinosaur that lived 155 to 145 million years ago during the Late Jurassic period (Kimmeridgian to late Tithonian ages). The name ""Allosaurus"" means ""different lizard"", alluding to its unique (at the time of its discovery) concave vertebrae."
Alnashetri,1079903,Unknown,Unknown,Unknown,99.6,93.5,Río Negro,-68.700836,-39.628613,Saurischia,Alvarezsauridae,"Alnashetri is an extinct genus of alvarezsauroid coelurosaurian theropod dinosaur known from the early Late Cretaceous (Cenomanian stage) of La Buitrera, Río Negro Province, Argentina. It contains one known species, Alnashetri cerropoliciensis.","Alnashetri is a dinosaur classified under the 'Saurischia' class and belongs to the Alvarezsauridae family. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 99.6 to 93.5 million years ago. Fossils were discovered in the Río Negro region at approximately latitude -39.628613 and longitude -68.700836. Description: Alnashetri is an extinct genus of alvarezsauroid coelurosaurian theropod dinosaur known from the early Late Cretaceous (Cenomanian stage) of La Buitrera, Río Negro Province, Argentina. It contains one known species, Alnashetri cerropoliciensis."
Altirhinus,1333305,Unknown,Unknown,Unknown,109.0,99.6,Dornogov,108.398613,45.845833,Ornithischia,Unknown,"Altirhinus (; ""high nose"") is a genus of hadrosauroid ornithopod dinosaur from the Early Cretaceous period of Mongolia.


== History of discovery ==
All known specimens of Altirhinus were recovered in 1981 during collaborative expeditions organized by Soviet and Mongolian scientists, from the Khuren Dukh Formation in the Dornogovi Province of Mongolia.","Altirhinus is a dinosaur classified under the 'Ornithischia' class. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 109.0 to 99.6 million years ago. Fossils were discovered in the Dornogov region at approximately latitude 45.845833 and longitude 108.398613. Description: Altirhinus (; ""high nose"") is a genus of hadrosauroid ornithopod dinosaur from the Early Cretaceous period of Mongolia.


== History of discovery ==
All known specimens of Altirhinus were recovered in 1981 during collaborative expeditions organized by Soviet and Mongolian scientists, from the Khuren Dukh Formation in the Dornogovi Province of Mongolia."
Alvarezsaurus,796323,carnivorous,small theropod,2.0,86.3,83.6,Neuquén,-68.234169,-38.953888,Saurischia,Alvarezsauridae,"Alvarezsaurus (; ""Alvarez's lizard"") is a genus of alvarezsaurid dinosaur from the Late Cretaceous, living in Argentina approximately 86 - 83 million years ago. It was a small dinosaur, measuring 1–1.4 m (3.3–4.6 ft) long and weighing approximately 3 kg (6.6 lb).","Alvarezsaurus is a dinosaur classified under the 'Saurischia' class and belongs to the Alvarezsauridae family. It was a small theropod with a carnivorous diet. The estimated maximum length was 2.0 meters. Fossil records date from 86.3 to 83.6 million years ago. Fossils were discovered in the Neuquén region at approximately latitude -38.953888 and longitude -68.234169. Description: Alvarezsaurus (; ""Alvarez's lizard"") is a genus of alvarezsaurid dinosaur from the Late Cretaceous, living in Argentina approximately 86 - 83 million years ago. It was a small dinosaur, measuring 1–1.4 m (3.3–4.6 ft) long and weighing approximately 3 kg (6.6 lb)."
Alwalkeria,545075,Unknown,Unknown,Unknown,237.0,208.5,Andhra Pradesh,79.633301,19.0667,Saurischia,Unknown,"Alwalkeria (; ""for Alick Walker"") is an extinct genus of basal saurischian dinosaur from the Late Triassic Lower Maleri Formation of India.


== Discovery and naming ==
Alwalkeria was originally named Walkeria maleriensis by Sankar Chatterjee in 1987, in honor of British paleontologist Alick Walker.","Alwalkeria is a dinosaur classified under the 'Saurischia' class. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 237.0 to 208.5 million years ago. Fossils were discovered in the Andhra Pradesh region at approximately latitude 19.0667 and longitude 79.633301. Description: Alwalkeria (; ""for Alick Walker"") is an extinct genus of basal saurischian dinosaur from the Late Triassic Lower Maleri Formation of India.


== Discovery and naming ==
Alwalkeria was originally named Walkeria maleriensis by Sankar Chatterjee in 1987, in honor of British paleontologist Alick Walker."
